WAVENUMBER	INTENSITY	A1	A2	B
1/cm	Counts/s	SC+M Total Fit	SC lorentzian	M BWF
				
	5 pts SG smooth of INTENSITY"Counts/s"			
2713.25875	-23.5528	3.52969	0.00953	3.52016
2714.0399	-24.07291	3.52991	0.00952	3.52039
2714.82084	-23.60176	3.53013	0.00951	3.52062
2715.60157	-22.781	3.53035	0.0095	3.52085
2716.38208	-22.23113	3.53057	0.00948	3.52109
2717.16237	-22.37136	3.53079	0.00947	3.52132
2717.94245	-22.98487	3.531	0.00946	3.52155
2718.72232	-23.86377	3.53122	0.00944	3.52178
2719.50198	-24.52305	3.53144	0.00943	3.52201
2720.28142	-24.58226	3.53165	0.00942	3.52224
2721.06064	-23.85993	3.53187	0.0094	3.52247
2721.83965	-23.17253	3.53209	0.00939	3.5227
2722.61845	-23.16919	3.5323	0.00938	3.52292
2723.39704	-23.57693	3.53252	0.00937	3.52315
2724.17541	-23.84386	3.53273	0.00935	3.52338
2724.95356	-24.05516	3.53295	0.00934	3.52361
2725.73151	-23.98745	3.53316	0.00933	3.52384
2726.50924	-23.67532	3.53338	0.00931	3.52406
2727.28675	-23.55271	3.53359	0.0093	3.52429
2728.06405	-24.23128	3.5338	0.00929	3.52451
2728.84114	-24.81816	3.53402	0.00928	3.52474
2729.61802	-25.06959	3.53423	0.00926	3.52497
2730.39468	-25.15909	3.53444	0.00925	3.52519
2731.17113	-25.74945	3.53465	0.00924	3.52541
2731.94736	-26.44802	3.53487	0.00923	3.52564
2732.72338	-26.80233	3.53508	0.00921	3.52586
2733.49919	-26.1793	3.53529	0.0092	3.52609
2734.27478	-25.01994	3.5355	0.00919	3.52631
2735.05016	-24.53869	3.53571	0.00918	3.52653
2735.82533	-25.14692	3.53592	0.00916	3.52676
2736.60029	-25.96378	3.53613	0.00915	3.52698
2737.37503	-25.84161	3.53634	0.00914	3.5272
2738.14956	-25.05334	3.53655	0.00913	3.52742
2738.92387	-24.04085	3.53676	0.00912	3.52764
2739.69797	-23.49241	3.53697	0.0091	3.52786
2740.47186	-23.23935	3.53717	0.00909	3.52808
2741.24554	-23.96643	3.53738	0.00908	3.5283
2742.019	-25.38228	3.53759	0.00907	3.52852
2742.79225	-26.92087	3.5378	0.00906	3.52874
2743.56529	-27.10182	3.538	0.00904	3.52896
2744.33811	-26.47989	3.53821	0.00903	3.52918
2745.11073	-25.83465	3.53842	0.00902	3.5294
2745.88313	-25.86824	3.53862	0.00901	3.52962
2746.65531	-26.06777	3.53883	0.00899	3.52983
2747.42729	-26.41301	3.53903	0.00898	3.53005
2748.19905	-26.60442	3.53924	0.00897	3.53027
2748.9706	-26.76769	3.53944	0.00896	3.53049
2749.74193	-26.85826	3.53965	0.00895	3.5307
2750.51306	-27.07728	3.53985	0.00894	3.53092
2751.28397	-27.17194	3.54006	0.00892	3.53113
2752.05467	-27.15662	3.54026	0.00891	3.53135
2752.82515	-27.13292	3.54046	0.0089	3.53156
2753.59543	-27.29093	3.54067	0.00889	3.53178
2754.36549	-27.43942	3.54087	0.00888	3.53199
2755.13534	-27.07133	3.54107	0.00887	3.53221
2755.90497	-26.3047	3.54127	0.00885	3.53242
2756.6744	-25.71542	3.54148	0.00884	3.53263
2757.44361	-25.92289	3.54168	0.00883	3.53285
2758.21261	-26.55708	3.54188	0.00882	3.53306
2758.9814	-26.8074	3.54208	0.00881	3.53327
2759.74998	-26.2769	3.54228	0.0088	3.53349
2760.51834	-25.84599	3.54248	0.00878	3.5337
2761.2865	-26.30107	3.54268	0.00877	3.53391
2762.05444	-26.88075	3.54288	0.00876	3.53412
2762.82217	-26.56014	3.54308	0.00875	3.53433
2763.58968	-26.1907	3.54328	0.00874	3.53454
2764.35699	-26.70543	3.54348	0.00873	3.53475
2765.12408	-27.55833	3.54368	0.00872	3.53496
2765.89096	-27.60238	3.54388	0.0087	3.53517
2766.65763	-27.75134	3.54407	0.00869	3.53538
2767.42409	-28.57407	3.54427	0.00868	3.53559
2768.19034	-29.2014	3.54447	0.00867	3.5358
2768.95637	-28.33515	3.54467	0.00866	3.53601
2769.7222	-27.08094	3.54486	0.00865	3.53621
2770.48781	-27.01431	3.54506	0.00864	3.53642
2771.25321	-27.77985	3.54525	0.00863	3.53663
2772.0184	-27.64218	3.54545	0.00862	3.53684
2772.78338	-26.60683	3.54565	0.0086	3.53704
2773.54814	-26.34322	3.54584	0.00859	3.53725
2774.3127	-27.52338	3.54604	0.00858	3.53745
2775.07704	-28.7812	3.54623	0.00857	3.53766
2775.84117	-29.20574	3.54643	0.00856	3.53787
2776.6051	-29.07823	3.54662	0.00855	3.53807
2777.36881	-28.61635	3.54681	0.00854	3.53828
2778.13231	-27.58553	3.54701	0.00853	3.53848
2778.89559	-26.67849	3.5472	0.00852	3.53868
2779.65867	-26.90815	3.54739	0.00851	3.53889
2780.42154	-27.90557	3.54759	0.00849	3.53909
2781.18419	-28.49877	3.54778	0.00848	3.5393
2781.94664	-28.20263	3.54797	0.00847	3.5395
2782.70887	-27.58852	3.54816	0.00846	3.5397
2783.47089	-27.28531	3.54836	0.00845	3.5399
2784.2327	-27.4159	3.54855	0.00844	3.54011
2784.9943	-27.39348	3.54874	0.00843	3.54031
2785.75569	-26.89997	3.54893	0.00842	3.54051
2786.51687	-26.30832	3.54912	0.00841	3.54071
2787.27784	-26.24028	3.54931	0.0084	3.54091
2788.0386	-26.50591	3.5495	0.00839	3.54111
2788.79915	-26.79182	3.54969	0.00838	3.54131
2789.55949	-26.74362	3.54988	0.00837	3.54151
2790.31961	-26.30436	3.55007	0.00836	3.54171
2791.07953	-25.79969	3.55026	0.00835	3.54191
2791.83923	-25.87867	3.55045	0.00833	3.54211
2792.59873	-26.51539	3.55063	0.00832	3.54231
2793.35801	-27.111	3.55082	0.00831	3.54251
2794.11709	-27.73377	3.55101	0.0083	3.54271
2794.87595	-28.29902	3.5512	0.00829	3.5429
2795.63461	-28.53361	3.55138	0.00828	3.5431
2796.39305	-28.28799	3.55157	0.00827	3.5433
2797.15128	-28.38837	3.55176	0.00826	3.5435
2797.90931	-28.6619	3.55194	0.00825	3.54369
2798.66712	-28.44088	3.55213	0.00824	3.54389
2799.42472	-27.50149	3.55232	0.00823	3.54409
2800.18212	-26.86189	3.5525	0.00822	3.54428
2800.9393	-27.1649	3.55269	0.00821	3.54448
2801.69627	-27.93679	3.55287	0.0082	3.54467
2802.45304	-28.30094	3.55306	0.00819	3.54487
2803.20959	-28.31133	3.55324	0.00818	3.54506
2803.96594	-28.7973	3.55343	0.00817	3.54526
2804.72207	-29.69468	3.55361	0.00816	3.54545
2805.47799	-29.87788	3.5538	0.00815	3.54565
2806.23371	-28.81623	3.55398	0.00814	3.54584
2806.98921	-27.44328	3.55416	0.00813	3.54603
2807.74451	-27.10027	3.55435	0.00812	3.54623
2808.49959	-27.70929	3.55453	0.00811	3.54642
2809.25447	-28.13628	3.55471	0.0081	3.54661
2810.00914	-27.7342	3.55489	0.00809	3.5468
2810.76359	-27.43757	3.55507	0.00808	3.547
2811.51784	-28.01392	3.55526	0.00807	3.54719
2812.27188	-28.71581	3.55544	0.00806	3.54738
2813.02571	-28.69016	3.55562	0.00805	3.54757
2813.77933	-28.51053	3.5558	0.00804	3.54776
2814.53274	-29.11472	3.55598	0.00803	3.54795
2815.28594	-29.86407	3.55616	0.00802	3.54814
2816.03893	-29.656	3.55634	0.00801	3.54833
2816.79171	-28.80779	3.55652	0.008	3.54852
2817.54429	-28.47703	3.5567	0.00799	3.54871
2818.29665	-29.20591	3.55688	0.00798	3.5489
2819.04881	-30.08562	3.55706	0.00797	3.54909
2819.80075	-30.35984	3.55724	0.00796	3.54928
2820.55249	-29.44714	3.55742	0.00795	3.54947
2821.30402	-28.25396	3.5576	0.00794	3.54965
2822.05534	-27.55153	3.55777	0.00793	3.54984
2822.80645	-27.76145	3.55795	0.00792	3.55003
2823.55735	-28.02485	3.55813	0.00791	3.55022
2824.30804	-28.27048	3.55831	0.0079	3.5504
2825.05852	-28.57616	3.55848	0.00789	3.55059
2825.8088	-29.28107	3.55866	0.00789	3.55078
2826.55886	-29.78257	3.55884	0.00788	3.55096
2827.30872	-29.77686	3.55901	0.00787	3.55115
2828.05837	-29.36357	3.55919	0.00786	3.55133
2828.80781	-29.40751	3.55937	0.00785	3.55152
2829.55704	-29.57538	3.55954	0.00784	3.5517
2830.30607	-29.25536	3.55972	0.00783	3.55189
2831.05488	-28.84386	3.55989	0.00782	3.55207
2831.80349	-29.15413	3.56007	0.00781	3.55226
2832.55189	-29.50724	3.56024	0.0078	3.55244
2833.30008	-29.00391	3.56042	0.00779	3.55263
2834.04806	-28.51203	3.56059	0.00778	3.55281
2834.79583	-29.10972	3.56077	0.00777	3.55299
2835.54339	-30.1979	3.56094	0.00776	3.55318
2836.29075	-30.44212	3.56111	0.00775	3.55336
2837.0379	-29.65705	3.56129	0.00774	3.55354
2837.78484	-28.86412	3.56146	0.00774	3.55372
2838.53157	-28.83979	3.56163	0.00773	3.55391
2839.2781	-29.5393	3.5618	0.00772	3.55409
2840.02441	-30.10907	3.56198	0.00771	3.55427
2840.77052	-30.25099	3.56215	0.0077	3.55445
2841.51642	-30.07886	3.56232	0.00769	3.55463
2842.26211	-30.00396	3.56249	0.00768	3.55481
2843.0076	-29.97075	3.56266	0.00767	3.55499
2843.75287	-30.35223	3.56283	0.00766	3.55517
2844.49794	-30.91118	3.56301	0.00765	3.55535
2845.2428	-31.21501	3.56318	0.00764	3.55553
2845.98745	-31.01688	3.56335	0.00764	3.55571
2846.7319	-31.13903	3.56352	0.00763	3.55589
2847.47614	-31.7397	3.56369	0.00762	3.55607
2848.22017	-31.87192	3.56386	0.00761	3.55625
2848.96399	-31.3115	3.56403	0.0076	3.55643
2849.7076	-30.9372	3.5642	0.00759	3.55661
2850.45101	-31.72848	3.56436	0.00758	3.55678
2851.19421	-32.61728	3.56453	0.00757	3.55696
2851.9372	-32.84933	3.5647	0.00756	3.55714
2852.67999	-32.06665	3.56487	0.00755	3.55732
2853.42256	-31.59054	3.56504	0.00755	3.55749
2854.16493	-31.73448	3.56521	0.00754	3.55767
2854.9071	-32.44933	3.56537	0.00753	3.55785
2855.64905	-32.46885	3.56554	0.00752	3.55802
2856.3908	-32.1306	3.56571	0.00751	3.5582
2857.13234	-31.75525	3.56588	0.0075	3.55837
2857.87368	-31.74522	3.56604	0.00749	3.55855
2858.6148	-31.27193	3.56621	0.00748	3.55872
2859.35572	-30.68985	3.56638	0.00748	3.5589
2860.09643	-30.35877	3.56654	0.00747	3.55907
2860.83694	-30.87516	3.56671	0.00746	3.55925
2861.57724	-31.82991	3.56687	0.00745	3.55942
2862.31733	-32.79192	3.56704	0.00744	3.5596
2863.05721	-33.13281	3.5672	0.00743	3.55977
2863.79689	-32.85569	3.56737	0.00742	3.55994
2864.53636	-32.51802	3.56753	0.00742	3.56012
2865.27563	-32.6824	3.5677	0.00741	3.56029
2866.01469	-32.9657	3.56786	0.0074	3.56046
2866.75354	-32.95323	3.56803	0.00739	3.56064
2867.49218	-32.76604	3.56819	0.00738	3.56081
2868.23062	-33.00991	3.56835	0.00737	3.56098
2868.96885	-33.36853	3.56852	0.00736	3.56115
2869.70687	-33.70331	3.56868	0.00736	3.56132
2870.44469	-33.9824	3.56884	0.00735	3.56149
2871.1823	-34.11182	3.56901	0.00734	3.56167
2871.91971	-33.66016	3.56917	0.00733	3.56184
2872.6569	-32.84904	3.56933	0.00732	3.56201
2873.3939	-32.66695	3.56949	0.00731	3.56218
2874.13068	-33.12294	3.56965	0.00731	3.56235
2874.86726	-34.53709	3.56982	0.0073	3.56252
2875.60363	-37.00081	3.56998	0.00729	3.56269
2876.3398	-40.13659	3.57014	0.00728	3.56286
2877.07576	-40.87281	3.5703	0.00727	3.56303
2877.81151	-38.50175	3.57046	0.00726	3.5632
2878.54706	-34.82649	3.57062	0.00726	3.56336
2879.2824	-33.21451	3.57078	0.00725	3.56353
2880.01754	-33.62512	3.57094	0.00724	3.5637
2880.75247	-34.69756	3.5711	0.00723	3.56387
2881.48719	-34.54625	3.57126	0.00722	3.56404
2882.22171	-33.80361	3.57142	0.00721	3.5642
2882.95602	-33.24743	3.57158	0.00721	3.56437
2883.69013	-33.3134	3.57174	0.0072	3.56454
2884.42403	-33.45449	3.5719	0.00719	3.56471
2885.15772	-34.12187	3.57206	0.00718	3.56487
2885.89121	-34.91734	3.57221	0.00717	3.56504
2886.6245	-35.31121	3.57237	0.00717	3.56521
2887.35757	-34.94914	3.57253	0.00716	3.56537
2888.09044	-34.24587	3.57269	0.00715	3.56554
2888.82311	-33.57148	3.57285	0.00714	3.5657
2889.55557	-33.32086	3.573	0.00713	3.56587
2890.28782	-33.51402	3.57316	0.00713	3.56603
2891.01987	-33.59818	3.57332	0.00712	3.5662
2891.75172	-34.23374	3.57347	0.00711	3.56636
2892.48336	-35.45671	3.57363	0.0071	3.56653
2893.21479	-36.28569	3.57379	0.00709	3.56669
2893.94602	-35.34138	3.57394	0.00709	3.56686
2894.67704	-34.08006	3.5741	0.00708	3.56702
2895.40785	-33.81273	3.57425	0.00707	3.56718
2896.13846	-34.77891	3.57441	0.00706	3.56735
2896.86887	-35.31804	3.57456	0.00705	3.56751
2897.59907	-34.93716	3.57472	0.00705	3.56767
2898.32907	-33.92778	3.57487	0.00704	3.56784
2899.05886	-33.98551	3.57503	0.00703	3.568
2899.78844	-34.88039	3.57518	0.00702	3.56816
2900.51782	-35.64606	3.57534	0.00702	3.56832
2901.247	-35.13872	3.57549	0.00701	3.56848
2901.97597	-34.29145	3.57565	0.007	3.56865
2902.70473	-33.75005	3.5758	0.00699	3.56881
2903.43329	-34.3985	3.57595	0.00698	3.56897
2904.16165	-35.71525	3.57611	0.00698	3.56913
2904.8898	-36.9024	3.57626	0.00697	3.56929
2905.61775	-37.10679	3.57641	0.00696	3.56945
2906.34549	-36.75672	3.57657	0.00695	3.56961
2907.07302	-36.34587	3.57672	0.00695	3.56977
2907.80036	-36.29431	3.57687	0.00694	3.56993
2908.52748	-36.60082	3.57702	0.00693	3.57009
2909.2544	-36.74393	3.57717	0.00692	3.57025
2909.98112	-36.3595	3.57733	0.00692	3.57041
2910.70763	-35.87653	3.57748	0.00691	3.57057
2911.43394	-35.91865	3.57763	0.0069	3.57073
2912.16005	-36.38091	3.57778	0.00689	3.57089
2912.88595	-36.8659	3.57793	0.00689	3.57104
2913.61164	-37.07912	3.57808	0.00688	3.5712
2914.33713	-37.30967	3.57823	0.00687	3.57136
2915.06242	-37.67281	3.57838	0.00686	3.57152
2915.7875	-38.15148	3.57853	0.00686	3.57168
2916.51238	-38.08426	3.57868	0.00685	3.57183
2917.23705	-37.40428	3.57883	0.00684	3.57199
2917.96152	-36.14923	3.57898	0.00683	3.57215
2918.68579	-35.51759	3.57913	0.00683	3.5723
2919.40985	-36.21348	3.57928	0.00682	3.57246
2920.1337	-37.6882	3.57943	0.00681	3.57262
2920.85736	-38.12779	3.57958	0.0068	3.57277
2921.5808	-37.49784	3.57973	0.0068	3.57293
2922.30405	-36.98031	3.57987	0.00679	3.57308
2923.02709	-37.24124	3.58002	0.00678	3.57324
2923.74993	-37.64362	3.58017	0.00677	3.5734
2924.47256	-37.58717	3.58032	0.00677	3.57355
2925.19499	-37.06341	3.58047	0.00676	3.57371
2925.91721	-36.66474	3.58061	0.00675	3.57386
2926.63923	-36.90053	3.58076	0.00675	3.57401
2927.36105	-37.52098	3.58091	0.00674	3.57417
2928.08267	-38.1177	3.58105	0.00673	3.57432
2928.80408	-38.59536	3.5812	0.00672	3.57448
2929.52528	-38.8316	3.58135	0.00672	3.57463
2930.24628	-38.62617	3.58149	0.00671	3.57478
2930.96708	-38.15447	3.58164	0.0067	3.57494
2931.68768	-37.80883	3.58178	0.0067	3.57509
2932.40807	-37.55643	3.58193	0.00669	3.57524
2933.12826	-37.45543	3.58208	0.00668	3.5754
2933.84825	-37.27781	3.58222	0.00667	3.57555
2934.56803	-36.86865	3.58237	0.00667	3.5757
2935.28761	-36.74642	3.58251	0.00666	3.57585
2936.00698	-37.83156	3.58266	0.00665	3.576
2936.72615	-39.50334	3.5828	0.00665	3.57616
2937.44512	-40.25666	3.58295	0.00664	3.57631
2938.16389	-39.87298	3.58309	0.00663	3.57646
2938.88245	-39.23909	3.58323	0.00662	3.57661
2939.60081	-38.90398	3.58338	0.00662	3.57676
2940.31896	-38.81873	3.58352	0.00661	3.57691
2941.03691	-38.70085	3.58366	0.0066	3.57706
2941.75466	-38.5111	3.58381	0.0066	3.57721
2942.47221	-38.50676	3.58395	0.00659	3.57736
2943.18955	-38.82586	3.58409	0.00658	3.57751
2943.90669	-38.71541	3.58424	0.00658	3.57766
2944.62363	-38.19862	3.58438	0.00657	3.57781
2945.34037	-37.9846	3.58452	0.00656	3.57796
2946.0569	-38.477	3.58466	0.00655	3.57811
2946.77323	-39.01677	3.58481	0.00655	3.57826
2947.48935	-39.36144	3.58495	0.00654	3.57841
2948.20528	-39.66223	3.58509	0.00653	3.57856
2948.921	-39.84132	3.58523	0.00653	3.5787
2949.63652	-39.74898	3.58537	0.00652	3.57885
2950.35183	-39.3103	3.58551	0.00651	3.579
2951.06694	-38.72164	3.58565	0.00651	3.57915
2951.78185	-38.10853	3.58579	0.0065	3.5793
2952.49656	-37.90905	3.58594	0.00649	3.57944
2953.21107	-38.07186	3.58608	0.00649	3.57959
2953.92537	-38.13777	3.58622	0.00648	3.57974
2954.63947	-37.80539	3.58636	0.00647	3.57988
2955.35337	-37.43278	3.5865	0.00647	3.58003
2956.06706	-37.53142	3.58664	0.00646	3.58018
2956.78056	-37.70439	3.58678	0.00645	3.58032
2957.49385	-37.67437	3.58691	0.00645	3.58047
2958.20694	-37.51419	3.58705	0.00644	3.58061
2958.91982	-37.84293	3.58719	0.00643	3.58076
2959.63251	-38.30015	3.58733	0.00643	3.58091
2960.34499	-38.55834	3.58747	0.00642	3.58105
2961.05727	-38.52081	3.58761	0.00641	3.5812
2961.76934	-38.36202	3.58775	0.00641	3.58134
2962.48122	-37.81209	3.58789	0.0064	3.58149
2963.19289	-36.88103	3.58802	0.00639	3.58163
2963.90437	-36.28154	3.58816	0.00639	3.58177
2964.61563	-36.49576	3.5883	0.00638	3.58192
2965.3267	-37.35373	3.58844	0.00637	3.58206
2966.03757	-38.14566	3.58857	0.00637	3.58221
2966.74823	-38.60485	3.58871	0.00636	3.58235
2967.45869	-38.71824	3.58885	0.00635	3.58249
2968.16895	-38.59538	3.58898	0.00635	3.58264
2968.87901	-38.25523	3.58912	0.00634	3.58278
2969.58887	-37.95332	3.58926	0.00633	3.58292
2970.29852	-38.06661	3.58939	0.00633	3.58307
2971.00798	-38.3677	3.58953	0.00632	3.58321
2971.71723	-38.43336	3.58967	0.00631	3.58335
2972.42628	-38.33506	3.5898	0.00631	3.58349
2973.13513	-38.42165	3.58994	0.0063	3.58364
2973.84378	-38.76966	3.59007	0.0063	3.58378
2974.55222	-39.30701	3.59021	0.00629	3.58392
2975.26047	-40.2955	3.59034	0.00628	3.58406
2975.96851	-40.6253	3.59048	0.00628	3.5842
2976.67635	-39.58984	3.59061	0.00627	3.58434
2977.38399	-37.86406	3.59075	0.00626	3.58448
2978.09143	-37.70349	3.59088	0.00626	3.58462
2978.79867	-38.77988	3.59102	0.00625	3.58477
2979.5057	-39.42462	3.59115	0.00624	3.58491
2980.21254	-38.89214	3.59128	0.00624	3.58505
2980.91917	-38.4502	3.59142	0.00623	3.58519
2981.6256	-38.68924	3.59155	0.00623	3.58533
2982.33183	-38.68424	3.59168	0.00622	3.58547
2983.03787	-38.07091	3.59182	0.00621	3.5856
2983.74369	-37.54053	3.59195	0.00621	3.58574
2984.44932	-37.96627	3.59208	0.0062	3.58588
2985.15475	-38.9475	3.59222	0.00619	3.58602
2985.85998	-39.71074	3.59235	0.00619	3.58616
2986.565	-39.44055	3.59248	0.00618	3.5863
2987.26983	-37.9472	3.59261	0.00618	3.58644
2987.97445	-36.23223	3.59275	0.00617	3.58658
2988.67887	-35.79337	3.59288	0.00616	3.58671
2989.3831	-36.80467	3.59301	0.00616	3.58685
2990.08712	-37.92619	3.59314	0.00615	3.58699
2990.79094	-38.11183	3.59327	0.00614	3.58713
2991.49456	-37.74335	3.5934	0.00614	3.58727
2992.19798	-37.45093	3.59354	0.00613	3.5874
2992.9012	-37.74204	3.59367	0.00613	3.58754
2993.60422	-38.12853	3.5938	0.00612	3.58768
2994.30703	-38.25566	3.59393	0.00611	3.58781
2995.00965	-38.02292	3.59406	0.00611	3.58795
2995.71207	-38.02998	3.59419	0.0061	3.58809
2996.41428	-37.98823	3.59432	0.0061	3.58822
2997.1163	-37.67617	3.59445	0.00609	3.58836
2997.81812	-37.50361	3.59458	0.00608	3.5885
2998.51973	-37.75573	3.59471	0.00608	3.58863
2999.22115	-37.99654	3.59484	0.00607	3.58877
2999.92236	-37.7272	3.59497	0.00607	3.5889
3000.62338	-37.53913	3.5951	0.00606	3.58904
3001.32419	-37.84511	3.59523	0.00605	3.58917
3002.0248	-38.71413	3.59535	0.00605	3.58931
3002.72522	-39.17583	3.59548	0.00604	3.58944
3003.42543	-38.92377	3.59561	0.00604	3.58958
3004.12545	-38.43844	3.59574	0.00603	3.58971
3004.82526	-38.50468	3.59587	0.00602	3.58985
3005.52487	-38.65824	3.596	0.00602	3.58998
3006.22429	-38.48186	3.59612	0.00601	3.59011
3006.9235	-38.13362	3.59625	0.00601	3.59025
3007.62251	-38.18118	3.59638	0.006	3.59038
3008.32133	-38.67875	3.59651	0.00599	3.59051
3009.01994	-39.78456	3.59664	0.00599	3.59065
3009.71836	-40.60674	3.59676	0.00598	3.59078
3010.41657	-40.4204	3.59689	0.00598	3.59091
3011.11459	-39.10696	3.59702	0.00597	3.59105
3011.8124	-38.0884	3.59714	0.00596	3.59118
3012.51002	-37.73364	3.59727	0.00596	3.59131
3013.20743	-38.06267	3.5974	0.00595	3.59144
3013.90465	-38.5934	3.59752	0.00595	3.59158
3014.60167	-39.33667	3.59765	0.00594	3.59171
3015.29848	-39.80284	3.59777	0.00594	3.59184
3015.9951	-39.59393	3.5979	0.00593	3.59197
3016.69152	-38.65946	3.59803	0.00592	3.5921
3017.38774	-37.67243	3.59815	0.00592	3.59223
3018.08376	-37.48286	3.59828	0.00591	3.59236
3018.77958	-38.07138	3.5984	0.00591	3.5925
3019.4752	-39.22952	3.59853	0.0059	3.59263
3020.17062	-40.19699	3.59865	0.0059	3.59276
3020.86584	-40.5192	3.59878	0.00589	3.59289
3021.56087	-39.65476	3.5989	0.00588	3.59302
3022.25569	-38.76436	3.59903	0.00588	3.59315
3022.95031	-38.71072	3.59915	0.00587	3.59328
3023.64474	-39.783	3.59928	0.00587	3.59341
3024.33897	-40.56704	3.5994	0.00586	3.59354
3025.03299	-40.31402	3.59952	0.00586	3.59367
3025.72682	-39.33204	3.59965	0.00585	3.5938
3026.42045	-38.96133	3.59977	0.00584	3.59393
3027.11388	-39.43489	3.59989	0.00584	3.59405
3027.80711	-40.03709	3.60002	0.00583	3.59418
3028.50014	-40.23262	3.60014	0.00583	3.59431
3029.19298	-40.24362	3.60026	0.00582	3.59444
3029.88561	-40.29658	3.60039	0.00582	3.59457
3030.57805	-40.30486	3.60051	0.00581	3.5947
3031.27029	-40.19267	3.60063	0.00581	3.59483
3031.96232	-39.95902	3.60075	0.0058	3.59495
3032.65416	-39.95205	3.60088	0.00579	3.59508
3033.3458	-40.22253	3.601	0.00579	3.59521
3034.03725	-40.7524	3.60112	0.00578	3.59534
3034.72849	-40.91128	3.60124	0.00578	3.59546
3035.41954	-40.67508	3.60136	0.00577	3.59559
3036.11038	-40.25109	3.60149	0.00577	3.59572
3036.80103	-40.37832	3.60161	0.00576	3.59585
3037.49148	-40.67659	3.60173	0.00576	3.59597
3038.18173	-40.67093	3.60185	0.00575	3.5961
3038.87178	-40.35262	3.60197	0.00575	3.59623
3039.56164	-40.5196	3.60209	0.00574	3.59635
3040.25129	-41.18553	3.60221	0.00573	3.59648
3040.94075	-42.22938	3.60233	0.00573	3.5966
3041.63001	-43.21759	3.60245	0.00572	3.59673
3042.31907	-43.6668	3.60257	0.00572	3.59686
3043.00794	-43.15309	3.60269	0.00571	3.59698
3043.6966	-42.58813	3.60281	0.00571	3.59711
3044.38507	-42.59307	3.60293	0.0057	3.59723
3045.07334	-42.93781	3.60305	0.0057	3.59736
3045.76141	-42.91632	3.60317	0.00569	3.59748
3046.44928	-42.71224	3.60329	0.00569	3.59761
3047.13695	-42.68796	3.60341	0.00568	3.59773
3047.82443	-42.97193	3.60353	0.00568	3.59786
3048.51171	-43.27986	3.60365	0.00567	3.59798
3049.19879	-43.15804	3.60377	0.00566	3.5981
3049.88567	-42.52469	3.60389	0.00566	3.59823
3050.57236	-41.8057	3.60401	0.00565	3.59835
3051.25884	-42.04951	3.60412	0.00565	3.59848
3051.94513	-42.99539	3.60424	0.00564	3.5986
3052.63122	-43.88921	3.60436	0.00564	3.59872
3053.31712	-43.96825	3.60448	0.00563	3.59885
3054.00281	-43.71725	3.6046	0.00563	3.59897
3054.68831	-42.97183	3.60472	0.00562	3.59909
3055.37361	-42.3759	3.60483	0.00562	3.59922
3056.05871	-42.6662	3.60495	0.00561	3.59934
3056.74362	-43.9275	3.60507	0.00561	3.59946
3057.42833	-44.57088	3.60518	0.0056	3.59958
3058.11284	-44.09691	3.6053	0.0056	3.59971
3058.79715	-43.80943	3.60542	0.00559	3.59983
3059.48127	-44.81103	3.60554	0.00559	3.59995
3060.16519	-45.97947	3.60565	0.00558	3.60007
3060.84891	-45.799	3.60577	0.00558	3.60019
3061.53243	-44.61157	3.60589	0.00557	3.60032
3062.21576	-43.84521	3.606	0.00557	3.60044
3062.89888	-43.91857	3.60612	0.00556	3.60056
3063.58182	-44.46115	3.60623	0.00555	3.60068
3064.26455	-45.07401	3.60635	0.00555	3.6008
3064.94709	-45.28732	3.60647	0.00554	3.60092
3065.62943	-45.06185	3.60658	0.00554	3.60104
3066.31157	-44.83233	3.6067	0.00553	3.60116
3066.99352	-45.09722	3.60681	0.00553	3.60128
3067.67527	-45.60045	3.60693	0.00552	3.6014
3068.35682	-46.40183	3.60704	0.00552	3.60152
3069.03817	-46.8916	3.60716	0.00551	3.60164
3069.71933	-46.5065	3.60727	0.00551	3.60176
3070.40029	-45.34164	3.60739	0.0055	3.60188
3071.08105	-44.6195	3.6075	0.0055	3.602
3071.76162	-44.81096	3.60762	0.00549	3.60212
3072.44199	-45.57408	3.60773	0.00549	3.60224
3073.12217	-46.34718	3.60784	0.00548	3.60236
3073.80214	-46.95452	3.60796	0.00548	3.60248
3074.48192	-47.37049	3.60807	0.00547	3.6026
3075.16151	-47.65413	3.60819	0.00547	3.60272
3075.84089	-47.45556	3.6083	0.00546	3.60284
3076.52008	-47.0158	3.60841	0.00546	3.60295
3077.19908	-46.6764	3.60853	0.00545	3.60307
3077.87787	-47.05969	3.60864	0.00545	3.60319
3078.55647	-47.65862	3.60875	0.00544	3.60331
3079.23488	-47.82798	3.60887	0.00544	3.60343
3079.91308	-46.98401	3.60898	0.00543	3.60354
3080.5911	-46.15351	3.60909	0.00543	3.60366
3081.26891	-46.42999	3.6092	0.00542	3.60378
3081.94653	-47.54935	3.60932	0.00542	3.6039
3082.62395	-48.2522	3.60943	0.00541	3.60401
3083.30118	-48.08397	3.60954	0.00541	3.60413
3083.97821	-48.12618	3.60965	0.0054	3.60425
3084.65504	-48.84891	3.60977	0.0054	3.60437
3085.33167	-49.64999	3.60988	0.0054	3.60448
3086.00812	-49.40186	3.60999	0.00539	3.6046
3086.68436	-48.93767	3.6101	0.00539	3.60471
3087.36041	-49.24519	3.61021	0.00538	3.60483
3088.03626	-50.14178	3.61032	0.00538	3.60495
